source,original_cell_line_id,original_cell_line_name,sanger_model_id,depmap_id,mapping_status,notes
gdsc_response,SIDM00433,MOLT-13,SIDM00433,,unreviewed,
gdsc_response,SIDM00431,MOLT-16,SIDM00431,,unreviewed,
gdsc_response,SIDM01023,MONO-MAC-6,SIDM01023,,unreviewed,
gdsc_response,SIDM00623,Mo-T,SIDM00623,,unreviewed,
gdsc_response,SIDM00222,MPP-89,SIDM00222,,unreviewed,
gdsc_response,SIDM00562,MRK-nu-1,SIDM00562,,unreviewed,
gdsc_response,SIDM00640,MSTO-211H,SIDM00640,,unreviewed,
gdsc_response,SIDM00657,MV-4-11,SIDM00657,,unreviewed,
gdsc_response,SIDM00429,NALM-6,SIDM00429,,unreviewed,
gdsc_response,SIDM00641,NAMALWA,SIDM00641,,unreviewed,
gdsc_response,SIDM00244,NB69,SIDM00244,,unreviewed,
gdsc_response,SIDM00655,NCCIT,SIDM00655,,unreviewed,
gdsc_response,SIDM00777,NCI-H508,SIDM00777,,unreviewed,
gdsc_response,SIDM01130,NCI-H520,SIDM01130,,unreviewed,
gdsc_response,SIDM01146,SNU-1,SIDM01146,,unreviewed,
gdsc_response,SIDM01144,SNU-5,SIDM01144,,unreviewed,
gdsc_response,SIDM01145,SNU-16,SIDM01145,,unreviewed,
gdsc_response,SIDM00577,NH-12,SIDM00577,,unreviewed,
gdsc_response,SIDM00576,NKM-1,SIDM00576,,unreviewed,
gdsc_response,SIDM00575,NMC-G1,SIDM00575,,unreviewed,
gdsc_response,SIDM00573,no-11,SIDM00573,,unreviewed,
gdsc_response,SIDM00580,NOMO-1,SIDM00580,,unreviewed,
gdsc_response,SIDM00574,no-10,SIDM00574,,unreviewed,
gdsc_response,SIDM01203,NTERA-2-cl-D1,SIDM01203,,unreviewed,
gdsc_response,SIDM00572,NUGC-3,SIDM00572,,unreviewed,
gdsc_response,SIDM00778,NCI-H747,SIDM00778,,unreviewed,
gdsc_response,SIDM00779,NCI-H716,SIDM00779,,unreviewed,
gdsc_response,SIDM01127,NCI-H596,SIDM01127,,unreviewed,
gdsc_response,SIDM00925,NCI-H441,SIDM00925,,unreviewed,
gdsc_response,SIDM01147,NCI-N87,SIDM01147,,unreviewed,
gdsc_response,SIDM00722,NCI-H2452,SIDM00722,,unreviewed,
gdsc_response,SIDM00755,NCI-H1793,SIDM00755,,unreviewed,
gdsc_response,SIDM00718,NCI-H358,SIDM00718,,unreviewed,
gdsc_response,SIDM00651,NCI-H1155,SIDM00651,,unreviewed,
gdsc_response,SIDM00652,NCI-H1105,SIDM00652,,unreviewed,
gdsc_response,SIDM00697,NCI-H1436,SIDM00697,,unreviewed,
gdsc_response,SIDM00720,NCI-H28,SIDM00720,,unreviewed,
gdsc_response,SIDM00748,NCI-H1581,SIDM00748,,unreviewed,
gdsc_response,SIDM00749,NCI-H1573,SIDM00749,,unreviewed,
gdsc_response,SIDM00743,NCI-H1666,SIDM00743,,unreviewed,
gdsc_response,SIDM00740,NCI-H1703,SIDM00740,,unreviewed,
gdsc_response,SIDM00738,NCI-H1755,SIDM00738,,unreviewed,
gdsc_response,SIDM00758,NCI-H1993,SIDM00758,,unreviewed,
gdsc_response,SIDM00710,NCI-H2081,SIDM00710,,unreviewed,
gdsc_response,SIDM00731,NCI-H2196,SIDM00731,,unreviewed,
gdsc_response,SIDM01129,NCI-H524,SIDM01129,,unreviewed,
gdsc_response,SIDM01117,NCI-H748,SIDM01117,,unreviewed,
gdsc_response,SIDM00567,ONS-76,SIDM00567,,unreviewed,
gdsc_response,SIDM00457,OPM-2,SIDM00457,,unreviewed,
gdsc_response,SIDM00239,OS-RC-2,SIDM00239,,unreviewed,
gdsc_response,SIDM00463,P12-ICHIKAWA,SIDM00463,,unreviewed,
gdsc_response,SIDM00364,P30-OHK,SIDM00364,,unreviewed,
gdsc_response,SIDM00363,P31-FUJ,SIDM00363,,unreviewed,
gdsc_response,SIDM01140,PA-1,SIDM01140,,unreviewed,
gdsc_response,SIDM00241,OCUB-M,SIDM00241,,unreviewed,
gdsc_response,SIDM00220,OC-314,SIDM00220,,unreviewed,
gdsc_response,SIDM00451,PF-382,SIDM00451,,unreviewed,
gdsc_response,SIDM00844,Raji,SIDM00844,,unreviewed,
gdsc_response,SIDM00359,RCM-1,SIDM00359,,unreviewed,
gdsc_response,SIDM00847,RD,SIDM00847,,unreviewed,
gdsc_response,SIDM00447,REH,SIDM00447,,unreviewed,
gdsc_response,SIDM01092,RF-48,SIDM01092,,unreviewed,
gdsc_response,SIDM01090,RKO,SIDM01090,,unreviewed,
gdsc_response,SIDM00352,RMG-I,SIDM00352,,unreviewed,
gdsc_response,SIDM00813,RPMI-6666,SIDM00813,,unreviewed,
gdsc_response,SIDM00403,RPMI-8402,SIDM00403,,unreviewed,
gdsc_response,SIDM01086,RS4-11,SIDM01086,,unreviewed,
gdsc_response,SIDM00402,RT-112,SIDM00402,,unreviewed,
gdsc_response,SIDM00401,RVH-421,SIDM00401,,unreviewed,
gdsc_response,SIDM01084,Saos-2,SIDM01084,,unreviewed,
gdsc_response,SIDM00351,SAS,SIDM00351,,unreviewed,
gdsc_response,SIDM01080,SCC-9,SIDM01080,,unreviewed,
gdsc_response,SIDM00383,SCH,SIDM00383,,unreviewed,
gdsc_response,SIDM00382,SF126,SIDM00382,,unreviewed,
gdsc_response,SIDM01079,SH-4,SIDM01079,,unreviewed,
gdsc_response,SIDM00396,SIG-M5,SIDM00396,,unreviewed,
gdsc_response,SIDM01095,SJRH30,SIDM01095,,unreviewed,
gdsc_response,SIDM01112,SJSA-1,SIDM01112,,unreviewed,
gdsc_response,SIDM01096,SK-CO-1,SIDM01096,,unreviewed,
gdsc_response,SIDM01110,SK-HEP-1,SIDM01110,,unreviewed,
gdsc_response,SIDM01109,SK-LMS-1,SIDM01109,,unreviewed,
gdsc_response,SIDM01108,SK-LU-1,SIDM01108,,unreviewed,
gdsc_response,SIDM00380,SKM-1,SIDM00380,,unreviewed,
gdsc_response,SIDM01107,SK-MEL-1,SIDM01107,,unreviewed,
gdsc_response,SIDM01105,SK-MEL-3,SIDM01105,,unreviewed,
gdsc_response,SIDM01106,SK-MEL-24,SIDM01106,,unreviewed,
gdsc_response,SIDM00392,SK-MEL-30,SIDM00392,,unreviewed,
gdsc_response,SIDM01104,SK-MEL-31,SIDM01104,,unreviewed,
gdsc_response,SIDM01103,SK-MES-1,SIDM01103,,unreviewed,
gdsc_response,SIDM00379,SK-MG-1,SIDM00379,,unreviewed,
gdsc_response,SIDM01097,SK-PN-DW,SIDM01097,,unreviewed,
gdsc_response,SIDM01113,SK-UT-1,SIDM01113,,unreviewed,
gdsc_response,SIDM00373,SNG-M,SIDM00373,,unreviewed,
gdsc_response,SIDM01180,SNU-387,SIDM01180,,unreviewed,
gdsc_response,SIDM01199,SNU-423,SIDM01199,,unreviewed,
gdsc_response,SIDM01194,SNU-449,SIDM01194,,unreviewed,
gdsc_response,SIDM00781,SNU-C2B,SIDM00781,,unreviewed,
gdsc_response,SIDM00390,SU-DHL-1,SIDM00390,,unreviewed,
gdsc_response,SIDM01154,SUP-T1,SIDM01154,,unreviewed,
gdsc_response,SIDM00814,SW13,SIDM00814,,unreviewed,
gdsc_response,SIDM01155,SW1088,SIDM01155,,unreviewed,
gdsc_response,SIDM00835,SW1116,SIDM00835,,unreviewed,
gdsc_response,SIDM00812,SW1417,SIDM00812,,unreviewed,
gdsc_response,SIDM00834,SW1463,SIDM00834,,unreviewed,
gdsc_response,SIDM00420,SW1710,SIDM00420,,unreviewed,
gdsc_response,SIDM01164,SW1783,SIDM01164,,unreviewed,
gdsc_response,SIDM00837,SW48,SIDM00837,,unreviewed,
gdsc_response,SIDM01168,SW626,SIDM01168,,unreviewed,
gdsc_response,SIDM01175,SW684,SIDM01175,,unreviewed,
gdsc_response,SIDM00833,SW837,SIDM00833,,unreviewed,
gdsc_response,SIDM01159,SW872,SIDM01159,,unreviewed,
gdsc_response,SIDM00832,SW948,SIDM00832,,unreviewed,
gdsc_response,SIDM01178,SW962,SIDM01178,,unreviewed,
gdsc_response,SIDM01161,SW982,SIDM01161,,unreviewed,
gdsc_response,SIDM00782,T84,SIDM00782,,unreviewed,
gdsc_response,SIDM00370,TALL-1,SIDM00370,,unreviewed,
gdsc_response,SIDM00252,TGBC1TKB,SIDM00252,,unreviewed,
gdsc_response,SIDM00251,TGBC11TKB,SIDM00251,,unreviewed,
gdsc_response,SIDM01172,THP-1,SIDM01172,,unreviewed,
gdsc_response,SIDM01205,TUR,SIDM01205,,unreviewed,
gdsc_response,SIDM00321,TYK-nu,SIDM00321,,unreviewed,
gdsc_response,SIDM01191,U-2-OS,SIDM01191,,unreviewed,
gdsc_response,SIDM00424,U-698-M,SIDM00424,,unreviewed,
gdsc_response,SIDM01186,UACC-893,SIDM01186,,unreviewed,
gdsc_response,SIDM01183,UMC-11,SIDM01183,,unreviewed,
gdsc_response,SIDM00317,VMRC-RCZ,SIDM00317,,unreviewed,
gdsc_response,SIDM01000,WM-115,SIDM01000,,unreviewed,
gdsc_response,SIDM00412,WSU-NHL,SIDM00412,,unreviewed,
gdsc_response,SIDM00411,YAPC,SIDM00411,,unreviewed,
gdsc_response,SIDM00316,YH-13,SIDM00316,,unreviewed,
gdsc_response,SIDM00971,ZR-75-30,SIDM00971,,unreviewed,
gdsc_response,SIDM00235,RCC10RGB,SIDM00235,,unreviewed,
gdsc_response,SIDM00554,KURAMOCHI,SIDM00554,,unreviewed,
gdsc_response,SIDM01018,KM-H2,SIDM01018,,unreviewed,
gdsc_response,SIDM00584,HuO-3N1,SIDM00584,,unreviewed,
gdsc_response,SIDM00479,OE19,SIDM00479,,unreviewed,
gdsc_response,SIDM01177,SUP-B8,SIDM01177,,unreviewed,
gdsc_response,SIDM01150,NCI-H838,SIDM01150,,unreviewed,
gdsc_response,SIDM01247,Ramos-2G6-4C10,SIDM01247,,unreviewed,
gdsc_response,SIDM00482,RPMI-8866,SIDM00482,,unreviewed,
gdsc_response,SIDM00467,QIMR-WIL,SIDM00467,,unreviewed,
gdsc_response,SIDM00469,PSN1,SIDM00469,,unreviewed,
gdsc_response,SIDM00480,OAW-42,SIDM00480,,unreviewed,
gdsc_response,SIDM00477,OE33,SIDM00477,,unreviewed,
gdsc_response,SIDM00282,CW-2,SIDM00282,,unreviewed,
gdsc_response,SIDM00286,CHP-126,SIDM00286,,unreviewed,
gdsc_response,SIDM01248,CGTH-W-1,SIDM01248,,unreviewed,
gdsc_response,SIDM00842,COLO-320-HSR,SIDM00842,,unreviewed,
gdsc_response,SIDM00233,ATN-1,SIDM00233,,unreviewed,
gdsc_response,SIDM00917,CESS,SIDM00917,,unreviewed,
gdsc_response,SIDM00957,COLO-678,SIDM00957,,unreviewed,
gdsc_response,SIDM00142,COLO-684,SIDM00142,,unreviewed,
gdsc_response,SIDM00143,COLO-668,SIDM00143,,unreviewed,
gdsc_response,SIDM00343,LN-405,SIDM00343,,unreviewed,
gdsc_response,SIDM00267,TGBC24TKB,SIDM00267,,unreviewed,
gdsc_response,SIDM00794,A388,SIDM00794,,unreviewed,
gdsc_response,SIDM00988,BFTC-909,SIDM00988,,unreviewed,
gdsc_response,SIDM01233,C2BBe1,SIDM01233,,unreviewed,
gdsc_response,SIDM01082,SCC-25,SIDM01082,,unreviewed,
gdsc_response,SIDM00899,AsPC-1,SIDM00899,,unreviewed,
gdsc_response,SIDM00907,CA46,SIDM00907,,unreviewed,
gdsc_response,SIDM00898,AU565,SIDM00898,,unreviewed,
gdsc_response,SIDM00287,BALL-1,SIDM00287,,unreviewed,
gdsc_response,SIDM00985,BL-41,SIDM00985,,unreviewed,
gdsc_response,SIDM00962,BV-173,SIDM00962,,unreviewed,
gdsc_response,SIDM00306,IA-LM,SIDM00306,,unreviewed,
gdsc_response,SIDM00324,TGW,SIDM00324,,unreviewed,
gdsc_response,SIDM00901,AN3-CA,SIDM00901,,unreviewed,
gdsc_response,SIDM00798,A204,SIDM00798,,unreviewed,
gdsc_response,SIDM00569,NY,SIDM00569,,unreviewed,
gdsc_response,SIDM01237,C3A,SIDM01237,,unreviewed,
gdsc_response,SIDM00810,A427,SIDM00810,,unreviewed,
gdsc_response,SIDM00928,CAL-85-1,SIDM00928,,unreviewed,
gdsc_response,SIDM01228,CHL-1,SIDM01228,,unreviewed,
gdsc_response,SIDM01089,RL,SIDM01089,,unreviewed,
gdsc_response,SIDM00698,NCI-H146,SIDM00698,,unreviewed,
gdsc_response,SIDM00744,NCI-H1651,SIDM00744,,unreviewed,
gdsc_response,SIDM01087,RPMI-7951,SIDM01087,,unreviewed,
gdsc_response,SIDM01081,SCC-4,SIDM01081,,unreviewed,
gdsc_response,SIDM01197,SNU-C1,SIDM01197,,unreviewed,
gdsc_response,SIDM01198,ST486,SIDM01198,,unreviewed,
gdsc_response,SIDM01165,SW1990,SIDM01165,,unreviewed,
gdsc_response,SIDM01187,UACC-812,SIDM01187,,unreviewed,
gdsc_response,SIDM01083,SCC-15,SIDM01083,,unreviewed,
gdsc_response,SIDM00943,CAPAN-2,SIDM00943,,unreviewed,
gdsc_response,SIDM00937,CAL-27,SIDM00937,,unreviewed,
gdsc_response,SIDM00895,BC-3,SIDM00895,,unreviewed,
gdsc_response,SIDM00896,BC-1,SIDM00896,,unreviewed,
gdsc_response,SIDM00849,A704,SIDM00849,,unreviewed,
gdsc_response,SIDM00801,A101D,SIDM00801,,unreviewed,
gdsc_response,SIDM00803,769-P,SIDM00803,,unreviewed,
gdsc_response,SIDM00980,23132-87,SIDM00980,,unreviewed,
gdsc_response,SIDM00995,A431,SIDM00995,,unreviewed,
gdsc_response,SIDM00989,BFTC-905,SIDM00989,,unreviewed,
gdsc_response,SIDM00933,CAL-51,SIDM00933,,unreviewed,
gdsc_response,SIDM00384,SCC-3,SIDM00384,,unreviewed,
gdsc_response,SIDM00355,RERF-LC-MS,SIDM00355,,unreviewed,
gdsc_response,SIDM00543,GAK,SIDM00543,,unreviewed,
gdsc_response,SIDM00492,AM-38,SIDM00492,,unreviewed,
gdsc_response,SIDM00502,A4-Fuk,SIDM00502,,unreviewed,
gdsc_response,SIDM00495,A3-KAW,SIDM00495,,unreviewed,
gdsc_response,SIDM00540,DOK,SIDM00540,,unreviewed,
gdsc_response,SIDM00511,COR-L279,SIDM00511,,unreviewed,
gdsc_response,SIDM00285,CHP-134,SIDM00285,,unreviewed,
gdsc_response,SIDM00243,NEC8,SIDM00243,,unreviewed,
gdsc_response,SIDM00212,CAS-1,SIDM00212,,unreviewed,
gdsc_response,SIDM00211,ALL-PO,SIDM00211,,unreviewed,
gdsc_response,SIDM00446,OCI-AML2,SIDM00446,,unreviewed,
gdsc_response,SIDM00332,MFM-223,SIDM00332,,unreviewed,
gdsc_response,SIDM00958,CML-T1,SIDM00958,,unreviewed,
gdsc_response,SIDM00932,CAL-54,SIDM00932,,unreviewed,
gdsc_response,SIDM01052,EFO-21,SIDM01052,,unreviewed,
gdsc_response,SIDM00681,LS-1034,SIDM00681,,unreviewed,
gdsc_response,SIDM00499,22RV1,SIDM00499,,unreviewed,
gdsc_response,SIDM00996,8505C,SIDM00996,,unreviewed,
gdsc_response,SIDM00992,B-CPAP,SIDM00992,,unreviewed,
gdsc_response,SIDM00964,BPH-1,SIDM00964,,unreviewed,
gdsc_response,SIDM00938,CAL-148,SIDM00938,,unreviewed,
gdsc_response,SIDM00935,CAL-39,SIDM00935,,unreviewed,
gdsc_response,SIDM00488,CaR-1,SIDM00488,,unreviewed,
gdsc_response,SIDM01064,HDLM-2,SIDM01064,,unreviewed,
gdsc_response,SIDM00592,HO-1-N-1,SIDM00592,,unreviewed,
gdsc_response,SIDM00496,HTC-C3,SIDM00496,,unreviewed,
gdsc_response,SIDM00302,KGN,SIDM00302,,unreviewed,
gdsc_response,SIDM00686,KLE,SIDM00686,,unreviewed,
gdsc_response,SIDM01210,KNS-81-FD,SIDM01210,,unreviewed,
gdsc_response,SIDM00557,KP-N-RT-BM-1,SIDM00557,,unreviewed,
gdsc_response,SIDM00056,K5,SIDM00056,,unreviewed,
gdsc_response,SIDM00312,L-363,SIDM00312,,unreviewed,
gdsc_response,SIDM00630,MDA-MB-415,SIDM00630,,unreviewed,
gdsc_response,SIDM00721,NCI-H250,SIDM00721,,unreviewed,
gdsc_response,SIDM00759,NCI-H1975,SIDM00759,,unreviewed,
gdsc_response,SIDM01157,SW954,SIDM01157,,unreviewed,
gdsc_response,SIDM01173,TE-441-T,SIDM01173,,unreviewed,
gdsc_response,SIDM00560,MKN7,SIDM00560,,unreviewed,
gdsc_response,SIDM00529,MDA-MB-157,SIDM00529,,unreviewed,
gdsc_response,SIDM01242,MMAc-SF,SIDM01242,,unreviewed,
gdsc_response,SIDM00247,MKN45,SIDM00247,,unreviewed,
gdsc_response,SIDM01116,NCI-H810,SIDM01116,,unreviewed,
gdsc_response,SIDM00299,MFH-ino,SIDM00299,,unreviewed,
gdsc_response,SIDM00242,NOS-1,SIDM00242,,unreviewed,
gdsc_response,SIDM01138,PANC-03-27,SIDM01138,,unreviewed,
gdsc_response,SIDM01136,PANC-08-13,SIDM01136,,unreviewed,
gdsc_response,SIDM01135,PANC-10-05,SIDM01135,,unreviewed,
gdsc_response,SIDM01088,RL95-2,SIDM01088,,unreviewed,
gdsc_response,SIDM00218,RO82-W-1,SIDM00218,,unreviewed,
gdsc_response,SIDM01093,SiHa,SIDM01093,,unreviewed,
gdsc_response,SIDM00381,SKG-IIIa,SIDM00381,,unreviewed,
gdsc_response,SIDM00484,TT,SIDM00484,,unreviewed,
gdsc_response,SIDM00319,VMRC-MELG,SIDM00319,,unreviewed,
gdsc_response,SIDM00325,TE-9,SIDM00325,,unreviewed,
gdsc_response,SIDM00348,TE-11,SIDM00348,,unreviewed,
gdsc_response,SIDM00328,TE-6,SIDM00328,,unreviewed,
gdsc_response,SIDM00023,TE-12,SIDM00023,,unreviewed,
gdsc_response,SIDM00234,TC-YIK,SIDM00234,,unreviewed,
gdsc_response,SIDM00410,YT,SIDM00410,,unreviewed,
gdsc_response,SIDM00963,BT-474,SIDM00963,,unreviewed,
gdsc_response,SIDM00481,OAW-28,SIDM00481,,unreviewed,
gdsc_response,SIDM00344,LCLC-97TM1,SIDM00344,,unreviewed,
gdsc_response,SIDM00157,KP-N-YS,SIDM00157,,unreviewed,
gdsc_response,SIDM01021,D-245MG,SIDM01021,,unreviewed,
gdsc_response,SIDM00622,D-247MG,SIDM00622,,unreviewed,
gdsc_response,SIDM00732,D-263MG,SIDM00732,,unreviewed,
gdsc_response,SIDM00620,D-336MG,SIDM00620,,unreviewed,
gdsc_response,SIDM00542,D-392MG,SIDM00542,,unreviewed,
gdsc_response,SIDM00209,D-423MG,SIDM00209,,unreviewed,
gdsc_response,SIDM00208,D-502MG,SIDM00208,,unreviewed,
gdsc_response,SIDM00206,D-566MG,SIDM00206,,unreviewed,
gdsc_response,SIDM00920,CAMA-1,SIDM00920,,unreviewed,
gdsc_response,SIDM00283,CTB-1,SIDM00283,,unreviewed,
gdsc_response,SIDM00918,Caov-4,SIDM00918,,unreviewed,
gdsc_response,SIDM00892,BT-483,SIDM00892,,unreviewed,
gdsc_response,SIDM00659,M059J,SIDM00659,,unreviewed,
gdsc_response,SIDM00289,HAL-01,SIDM00289,,unreviewed,
gdsc_response,SIDM00240,OMC-1,SIDM00240,,unreviewed,
gdsc_response,SIDM00261,ES8,SIDM00261,,unreviewed,
gdsc_response,SIDM00264,ES4,SIDM00264,,unreviewed,
gdsc_response,SIDM00262,ES6,SIDM00262,,unreviewed,
gdsc_response,SIDM00266,ES1,SIDM00266,,unreviewed,
gdsc_response,SIDM00201,EW-7,SIDM00201,,unreviewed,
gdsc_response,SIDM00202,EW-3,SIDM00202,,unreviewed,
gdsc_response,SIDM00200,EW-12,SIDM00200,,unreviewed,
gdsc_response,SIDM00205,EW-1,SIDM00205,,unreviewed,
gdsc_response,SIDM00197,EW-18,SIDM00197,,unreviewed,
gdsc_response,SIDM00198,EW-16,SIDM00198,,unreviewed,
gdsc_response,SIDM00621,EW-13,SIDM00621,,unreviewed,
gdsc_response,SIDM00196,EW-22,SIDM00196,,unreviewed,
gdsc_response,SIDM00195,EW-24,SIDM00195,,unreviewed,
gdsc_response,SIDM00330,LAN-6,SIDM00330,,unreviewed,
gdsc_response,SIDM00259,NB10,SIDM00259,,unreviewed,
gdsc_response,SIDM00258,NB12,SIDM00258,,unreviewed,
gdsc_response,SIDM00253,NB6,SIDM00253,,unreviewed,
gdsc_response,SIDM00156,NB7,SIDM00156,,unreviewed,
gdsc_response,SIDM00255,NB17,SIDM00255,,unreviewed,
gdsc_response,SIDM00254,NB5,SIDM00254,,unreviewed,
gdsc_response,SIDM00257,NB13,SIDM00257,,unreviewed,
gdsc_response,SIDM00256,NB14,SIDM00256,,unreviewed,
gdsc_response,SIDM00578,NB1,SIDM00578,,unreviewed,
gdsc_response,SIDM00427,RH-1,SIDM00427,,unreviewed,
gdsc_response,SIDM00454,RH-18,SIDM00454,,unreviewed,
gdsc_response,SIDM00179,MZ2-MEL,SIDM00179,,unreviewed,
gdsc_response,SIDM01016,Jurkat,SIDM01016,,unreviewed,
gdsc_response,SIDM00680,LS-180,SIDM00680,,unreviewed,
gdsc_response,SIDM00485,BICR22,SIDM00485,,unreviewed,
gdsc_response,SIDM00501,BICR78,SIDM00501,,unreviewed,
gdsc_response,SIDM00487,CCK-81,SIDM00487,,unreviewed,
gdsc_response,SIDM00955,COLO-783,SIDM00955,,unreviewed,
gdsc_response,SIDM01045,EN,SIDM01045,,unreviewed,
gdsc_response,SIDM00861,ES-2,SIDM00861,,unreviewed,
gdsc_response,SIDM01040,FU-OV-1,SIDM01040,,unreviewed,
gdsc_response,SIDM00129,G-MEL,SIDM00129,,unreviewed,
gdsc_response,SIDM00101,NCI-H2591,SIDM00101,,unreviewed,
gdsc_response,SIDM00100,NCI-H2595,SIDM00100,,unreviewed,
gdsc_response,SIDM00098,NCI-H2731,SIDM00098,,unreviewed,
gdsc_response,SIDM00309,NCI-H2803,SIDM00309,,unreviewed,
gdsc_response,SIDM00310,NCI-H2804,SIDM00310,,unreviewed,
gdsc_response,SIDM00311,NCI-H2810,SIDM00311,,unreviewed,
gdsc_response,SIDM00519,NCI-H2869,SIDM00519,,unreviewed,
gdsc_response,SIDM00518,NCI-H290,SIDM00518,,unreviewed,
gdsc_response,SIDM00517,NCI-H3118,SIDM00517,,unreviewed,
gdsc_response,SIDM00114,NCI-H513,SIDM00114,,unreviewed,
gdsc_response,SIDM00598,HARA,SIDM00598,,unreviewed,
gdsc_response,SIDM01072,HCC-15,SIDM01072,,unreviewed,
gdsc_response,SIDM01070,HCC-366,SIDM01070,,unreviewed,
gdsc_response,SIDM01069,HCC-44,SIDM01069,,unreviewed,
gdsc_response,SIDM01067,HCC-827,SIDM01067,,unreviewed,
gdsc_response,SIDM00672,Hep3B2-1-7,SIDM00672,,unreviewed,
gdsc_response,SIDM00667,Hs-633T,SIDM00667,,unreviewed,
gdsc_response,SIDM00666,Hs-683,SIDM00666,,unreviewed,
gdsc_response,SIDM00665,Hs-746T,SIDM00665,,unreviewed,
gdsc_response,SIDM01066,IGR-37,SIDM01066,,unreviewed,
gdsc_response,SIDM00600,IHH-4,SIDM00600,,unreviewed,
gdsc_response,SIDM00602,IM-95,SIDM00602,,unreviewed,
gdsc_response,SIDM00617,JHH-2,SIDM00617,,unreviewed,
gdsc_response,SIDM00616,JHH-4,SIDM00616,,unreviewed,
gdsc_response,SIDM00615,JHH-6,SIDM00615,,unreviewed,
gdsc_response,SIDM00614,JHH-7,SIDM00614,,unreviewed,
gdsc_response,SIDM00128,JHU-011,SIDM00128,,unreviewed,
gdsc_response,SIDM00127,JHU-022,SIDM00127,,unreviewed,
gdsc_response,SIDM00552,KYM-1,SIDM00552,,unreviewed,
gdsc_response,SIDM00551,KYSE-220,SIDM00551,,unreviewed,
gdsc_response,SIDM00685,LN-18,SIDM00685,,unreviewed,
gdsc_response,SIDM00684,LN-229,SIDM00684,,unreviewed,
gdsc_response,SIDM01220,LNZTA3WT4,SIDM01220,,unreviewed,
gdsc_response,SIDM00629,MDA-MB-436,SIDM00629,,unreviewed,
gdsc_response,SIDM00527,MDST8,SIDM00527,,unreviewed,
gdsc_response,SIDM00333,MFE-319,SIDM00333,,unreviewed,
gdsc_response,SIDM00442,ML-1,SIDM00442,,unreviewed,
gdsc_response,SIDM00638,MS751,SIDM00638,,unreviewed,
gdsc_response,SIDM00579,NB(TU)1-10,SIDM00579,,unreviewed,
gdsc_response,SIDM00770,NCI-H1836,SIDM00770,,unreviewed,
gdsc_response,SIDM00768,NCI-H1869,SIDM00768,,unreviewed,
gdsc_response,SIDM00763,NCI-H1915,SIDM00763,,unreviewed,
gdsc_response,SIDM00762,NCI-H1944,SIDM00762,,unreviewed,
gdsc_response,SIDM00761,NCI-H196,SIDM00761,,unreviewed,
gdsc_response,SIDM00753,NCI-H2023,SIDM00753,,unreviewed,
gdsc_response,SIDM00704,NCI-H211,SIDM00704,,unreviewed,
gdsc_response,SIDM00137,NCI-H3122,SIDM00137,,unreviewed,
gdsc_response,SIDM01125,NCI-H647,SIDM01125,,unreviewed,
gdsc_response,SIDM01134,NCI-H841,SIDM01134,,unreviewed,
gdsc_response,SIDM01149,NCI-H847,SIDM01149,,unreviewed,
gdsc_response,SIDM00565,OSC-20,SIDM00565,,unreviewed,
gdsc_response,SIDM01141,OV-90,SIDM01141,,unreviewed,
gdsc_response,SIDM00564,OVISE,SIDM00564,,unreviewed,
gdsc_response,SIDM00466,OVKATE,SIDM00466,,unreviewed,
gdsc_response,SIDM00465,OVMIU,SIDM00465,,unreviewed,
gdsc_response,SIDM00453,PA-TU-8988T,SIDM00453,,unreviewed,
gdsc_response,SIDM00361,PC-3_[JPC-3],SIDM00361,,unreviewed,
gdsc_response,SIDM00270,PCI-15A,SIDM00270,,unreviewed,
gdsc_response,SIDM00115,PCI-6A,SIDM00115,,unreviewed,
gdsc_response,SIDM00473,PE-CA-PJ15,SIDM00473,,unreviewed,
gdsc_response,SIDM00358,RERF-GC-1B,SIDM00358,,unreviewed,
gdsc_response,SIDM00426,RH-41,SIDM00426,,unreviewed,
gdsc_response,SIDM00394,SISO,SIDM00394,,unreviewed,
gdsc_response,SIDM00377,SKN,SIDM00377,,unreviewed,
gdsc_response,SIDM01181,SNU-398,SIDM01181,,unreviewed,
gdsc_response,SIDM01188,SU8686,SIDM01188,,unreviewed,
gdsc_response,SIDM00371,SUIT-2,SIDM00371,,unreviewed,
gdsc_response,SIDM01162,SW156,SIDM01162,,unreviewed,
gdsc_response,SIDM00419,TC-71,SIDM00419,,unreviewed,
gdsc_response,SIDM01169,TOV-21G,SIDM01169,,unreviewed,
gdsc_response,SIDM00418,TT2609-C02,SIDM00418,,unreviewed,
gdsc_response,SIDM00318,VMRC-RCW,SIDM00318,,unreviewed,
gdsc_response,SIDM00975,WM278,SIDM00975,,unreviewed,
gdsc_response,SIDM01176,SUP-B15,SIDM01176,,unreviewed,
gdsc_response,SIDM00046,H3255,SIDM00046,,unreviewed,
gdsc_response,SIDM01240,451Lu,SIDM01240,,unreviewed,
gdsc_response,SIDM00462,OCI-AML3,SIDM00462,,unreviewed,
gdsc_response,SIDM00491,ASH-3,SIDM00491,,unreviewed,
gdsc_response,SIDM00077,BICR10,SIDM00077,,unreviewed,
gdsc_response,SIDM00078,BICR31,SIDM00078,,unreviewed,
gdsc_response,SIDM00936,CAL-29,SIDM00936,,unreviewed,
gdsc_response,SIDM00929,CAL-78,SIDM00929,,unreviewed,
gdsc_response,SIDM00051,CHSA0011,SIDM00051,,unreviewed,
gdsc_response,SIDM00050,CHSA0108,SIDM00050,,unreviewed,
